,TEAM,DATE,MATCHUP,W/L,MIN,PTS,FGM,FGA,FGPerc,3PM,3PA,ThreePPerc,FTM,FTA,FTPerc,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/,EFGPerc,FTR,TOVPerc
8431,GSW,5/16/16,GSW vs. OKC,L,242,102,40,91,44.0,11,30,36.7,11,17,64.7,8,36,44,26,8,4,14,22,-6.0,0.5,0.18681318681318682,12.446657183499287
8434,TOR,5/15/16,TOR vs. MIA,W,241,116,39,85,45.9,9,20,45.0,29,43,67.4,20,30,50,17,8,4,9,23,27.0,0.5117647058823529,0.5058823529411764,7.970244420828905
8435,MIA,5/13/16,MIA vs. TOR,W,240,103,40,84,47.6,7,21,33.3,16,20,80.0,7,34,41,15,2,6,7,18,12.0,0.5178571428571429,0.23809523809523808,7.014028056112225
8437,OKC,5/12/16,OKC vs. SAS,W,238,113,40,85,47.1,6,22,27.3,27,31,87.1,14,36,50,21,7,7,10,18,14.0,0.5058823529411764,0.36470588235294116,9.204712812960237
8439,GSW,5/11/16,GSW vs. POR,W,240,125,43,84,51.2,14,32,43.8,25,29,86.2,9,35,44,28,5,4,16,25,4.0,0.5952380952380952,0.34523809523809523,14.189428875487762
8442,TOR,5/11/16,TOR vs. MIA,W,239,99,35,81,43.2,7,17,41.2,22,26,84.6,11,28,39,16,10,7,9,20,8.0,0.47530864197530864,0.32098765432098764,8.872239747634069
8444,SAS,5/10/16,SAS vs. OKC,L,239,91,35,88,39.8,8,18,44.4,13,17,76.5,10,26,36,19,11,6,7,19,-4.0,0.4431818181818182,0.19318181818181818,6.830601092896174
8446,MIA,5/9/16,MIA vs. TOR,W,266,94,36,80,45.0,1,15,6.7,21,25,84.0,6,33,39,15,9,5,11,15,7.0,0.45625,0.3125,10.784313725490197
8447,POR,5/9/16,POR vs. GSW,L,265,125,43,106,40.6,15,39,38.5,24,33,72.7,18,34,52,22,8,3,18,29,-7.0,0.47641509433962265,0.3113207547169811,12.994513427663875
8449,ATL,5/8/16,ATL vs. CLE,L,239,99,40,83,48.2,9,31,29.0,10,14,71.4,9,33,42,22,10,7,12,16,-1.0,0.536144578313253,0.1686746987951807,11.862396204033216
8451,OKC,5/8/16,OKC vs. SAS,W,239,111,40,79,50.6,9,23,39.1,22,29,75.9,10,30,40,23,6,3,12,18,14.0,0.5632911392405063,0.3670886075949367,11.56515034695451
8454,MIA,5/7/16,MIA vs. TOR,L,239,91,33,77,42.9,4,18,22.2,21,24,87.5,8,30,38,11,8,2,9,24,-4.0,0.45454545454545453,0.3116883116883117,9.32062966031483
8455,POR,5/7/16,POR vs. GSW,W,241,120,40,86,46.5,17,30,56.7,23,29,79.3,11,30,41,19,5,4,10,19,12.0,0.563953488372093,0.3372093023255814,9.194556822361163
8457,ATL,5/6/16,ATL vs. CLE,L,239,108,41,84,48.8,16,34,47.1,10,12,83.3,6,22,28,29,8,7,14,21,-13.0,0.5833333333333334,0.14285714285714285,13.555383423702555
8459,OKC,5/6/16,OKC vs. SAS,L,241,96,34,82,41.5,10,30,33.3,18,20,90.0,11,31,42,14,5,5,14,23,-4.0,0.47560975609756095,0.24390243902439024,13.358778625954198
8462,TOR,5/5/16,TOR vs. MIA,W,266,96,39,93,41.9,4,18,22.2,14,26,53.8,13,26,39,14,15,1,9,21,4.0,0.44086021505376344,0.27956989247311825,7.933709449929478
8464,CLE,5/4/16,CLE vs. ATL,W,239,123,41,87,47.1,25,45,55.6,16,23,69.6,12,31,43,27,8,1,8,22,25.0,0.6149425287356322,0.26436781609195403,7.610350076103501
8465,GSW,5/3/16,GSW vs. POR,W,240,110,42,91,46.2,8,24,33.3,18,20,90.0,10,38,48,21,4,9,10,23,11.0,0.5054945054945055,0.21978021978021978,9.107468123861567
8468,TOR,5/3/16,TOR vs. MIA,L,265,96,40,89,44.9,5,21,23.8,11,15,73.3,4,37,41,19,10,6,15,25,-6.0,0.47752808988764045,0.16853932584269662,13.5623869801085
8470,CLE,5/2/16,CLE vs. ATL,W,240,104,37,83,44.6,15,31,48.4,15,21,71.4,10,34,44,27,9,7,8,20,11.0,0.536144578313253,0.25301204819277107,7.980845969672785
8472,SAS,5/2/16,SAS vs. OKC,L,240,97,40,94,42.6,6,23,26.1,11,13,84.6,9,28,37,19,10,6,10,16,-1.0,0.4574468085106383,0.13829787234042554,9.11410864017499
8474,GSW,5/1/16,GSW vs. POR,W,240,118,43,91,47.3,11,31,35.5,21,24,87.5,16,39,55,27,8,8,12,22,12.0,0.532967032967033,0.26373626373626374,10.567101091933779
8476,MIA,5/1/16,MIA vs. CHA,W,240,106,43,89,48.3,9,24,37.5,11,16,68.8,10,48,58,24,2,8,9,16,33.0,0.5337078651685393,0.1797752808988764,8.568164508758567
8478,TOR,5/1/16,TOR vs. IND,W,240,89,34,89,38.2,8,24,33.3,13,17,76.5,18,31,49,21,7,7,8,12,5.0,0.42696629213483145,0.19101123595505617,7.656967840735068
8480,SAS,4/30/16,SAS vs. OKC,W,240,124,51,84,60.7,9,15,60.0,13,18,72.2,5,38,43,39,5,10,8,16,32.0,0.6607142857142857,0.21428571428571427,8.00640512409928
8481,CHA,4/29/16,CHA vs. MIA,L,241,90,32,76,42.1,5,17,29.4,21,25,84.0,5,26,31,12,8,5,9,17,-7.0,0.45394736842105265,0.32894736842105265,9.375
8482,IND,4/29/16,IND vs. TOR,W,239,101,35,76,46.1,8,22,36.4,23,26,88.5,12,32,44,21,12,7,14,25,18.0,0.5131578947368421,0.34210526315789475,13.801261829652997
8485,POR,4/29/16,POR vs. LAC,W,240,106,38,86,44.2,14,32,43.8,16,24,66.7,18,28,46,21,4,2,12,23,3.0,0.5232558139534884,0.27906976744186046,11.05379513633014
8488,BOS,4/28/16,BOS vs. ATL,L,241,92,34,94,36.2,7,32,21.9,17,18,94.4,10,33,43,16,5,4,12,29,-12.0,0.39893617021276595,0.19148936170212766,10.53370786516854
8490,GSW,4/27/16,GSW vs. HOU,W,239,114,45,82,54.9,13,31,41.9,11,19,57.9,6,34,40,30,10,6,9,16,33.0,0.6280487804878049,0.23170731707317074,9.057971014492754
8492,LAC,4/27/16,LAC vs. POR,L,241,98,36,86,41.9,6,20,30.0,20,30,66.7,8,37,45,20,8,3,10,24,-10.0,0.45348837209302323,0.3488372093023256,9.157509157509157
8493,MIA,4/27/16,MIA vs. CHA,L,239,88,34,81,42.0,5,18,27.8,15,19,78.9,6,44,50,17,7,6,14,16,-2.0,0.4506172839506173,0.2345679012345679,13.544891640866874
8495,ATL,4/26/16,ATL vs. BOS,W,242,110,42,96,43.8,14,35,40.0,12,16,75.0,13,38,51,30,13,3,12,17,27.0,0.5104166666666666,0.16666666666666666,10.43115438108484
8498,TOR,4/26/16,TOR vs. IND,W,241,102,33,82,40.2,6,26,23.1,30,35,85.7,12,29,41,12,9,3,7,18,3.0,0.43902439024390244,0.4268292682926829,6.704980842911877
8499,CHA,4/25/16,CHA vs. MIA,W,241,89,30,75,40.0,4,16,25.0,25,30,83.3,6,30,36,10,7,7,9,20,4.0,0.4266666666666667,0.4,9.25925925925926
8503,OKC,4/25/16,OKC vs. DAL,W,238,118,41,81,50.6,10,30,33.3,26,32,81.3,14,28,42,19,6,5,8,22,14.0,0.5679012345679012,0.3950617283950617,7.760962359332558
8504,POR,4/25/16,POR vs. LAC,W,239,98,36,88,40.9,13,31,41.9,13,15,86.7,16,42,58,27,5,7,15,25,14.0,0.48295454545454547,0.17045454545454544,13.686131386861314
8506,BOS,4/24/16,BOS vs. ATL,W,266,104,40,94,42.6,11,33,33.3,13,19,68.4,12,40,52,25,7,7,14,19,9.0,0.48404255319148937,0.20212765957446807,12.031625988312134
8508,DET,4/24/16,DET vs. CLE,L,240,98,37,76,48.7,10,24,41.7,14,21,66.7,7,35,42,22,3,4,9,18,-2.0,0.5526315789473685,0.27631578947368424,9.550084889643463
8510,HOU,4/24/16,HOU vs. GSW,L,240,94,33,78,42.3,5,27,18.5,23,38,60.5,9,35,44,18,11,3,18,20,-27.0,0.4551282051282051,0.48717948717948717,15.96877217885025
8511,MEM,4/24/16,MEM vs. SAS,L,240,95,35,78,44.9,5,13,38.5,20,27,74.1,14,23,37,18,6,5,17,29,-21.0,0.4807692307692308,0.34615384615384615,15.905688622754491
8513,CHA,4/23/16,CHA vs. MIA,W,239,96,35,90,38.9,5,18,27.8,21,22,95.5,9,38,47,18,5,4,3,24,16.0,0.4166666666666667,0.24444444444444444,2.92169848071679
8514,DAL,4/23/16,DAL vs. OKC,L,241,108,43,83,51.8,8,23,34.8,14,17,82.4,7,26,33,25,3,2,11,27,-11.0,0.5662650602409639,0.20481927710843373,10.83957430035475
8515,IND,4/23/16,IND vs. TOR,W,241,100,40,85,47.1,6,16,37.5,14,18,77.8,15,28,43,24,10,5,12,22,17.0,0.5058823529411764,0.21176470588235294,11.43728555089592
8519,POR,4/23/16,POR vs. LAC,W,240,96,37,87,42.5,6,25,24.0,16,23,69.6,16,40,56,15,5,3,16,24,8.0,0.45977011494252873,0.26436781609195403,14.144271570014144
8522,BOS,4/22/16,BOS vs. ATL,W,240,111,38,82,46.3,11,32,34.4,24,33,72.7,7,37,44,23,10,6,15,20,8.0,0.5304878048780488,0.4024390243902439,13.450502152080347
8524,DET,4/22/16,DET vs. CLE,L,240,91,36,74,48.6,6,23,26.1,13,19,68.4,5,27,32,22,7,3,7,19,-10.0,0.527027027027027,0.25675675675675674,7.83348254252462
8525,MEM,4/22/16,MEM vs. SAS,L,240,87,34,82,41.5,4,18,22.2,15,19,78.9,15,33,48,17,4,4,14,17,-9.0,0.43902439024390244,0.23170731707317074,13.415101571483326
8527,DAL,4/21/16,DAL vs. OKC,L,239,102,36,76,47.4,6,23,26.1,24,35,68.6,6,23,29,24,9,3,12,27,-29.0,0.5131578947368421,0.4605263157894737,11.60541586073501
8529,HOU,4/21/16,HOU vs. GSW,W,239,97,36,92,39.1,11,36,30.6,14,23,60.9,16,36,52,18,9,4,16,24,1.0,0.45108695652173914,0.25,13.545546901456145
8530,IND,4/21/16,IND vs. TOR,L,238,85,26,68,38.2,6,22,27.3,27,33,81.8,9,29,38,16,3,6,16,18,-16.0,0.4264705882352941,0.4852941176470588,16.240357287860334
8534,CLE,4/20/16,CLE vs. DET,W,239,107,40,80,50.0,20,38,52.6,7,14,50.0,6,31,37,23,7,1,12,24,17.0,0.625,0.175,12.224938875305625
8536,LAC,4/20/16,LAC vs. POR,W,239,102,40,87,46.0,8,21,38.1,14,25,56.0,12,40,52,20,7,9,9,18,21.0,0.5057471264367817,0.28735632183908044,8.411214953271028
8537,MIA,4/20/16,MIA vs. CHA,W,240,115,44,76,57.9,9,16,56.3,18,22,81.8,3,32,35,19,6,6,8,25,12.0,0.6381578947368421,0.2894736842105263,8.539709649871904
8539,ATL,4/19/16,ATL vs. BOS,W,240,89,32,82,39.0,11,29,37.9,14,16,87.5,3,46,49,20,7,15,15,16,17.0,0.4573170731707317,0.1951219512195122,14.417531718569778
8542,SAS,4/19/16,SAS vs. MEM,W,241,94,31,66,47.0,9,17,52.9,23,28,82.1,3,41,44,19,8,10,17,18,26.0,0.5378787878787878,0.42424242424242425,17.834662190516156
8544,GSW,4/18/16,GSW vs. HOU,W,241,115,40,81,49.4,8,23,34.8,27,38,71.1,13,26,39,27,10,6,12,24,9.0,0.5432098765432098,0.4691358024691358,10.936930368209989
8547,OKC,4/18/16,OKC vs. DAL,L,239,84,31,92,33.7,7,32,21.9,15,18,83.3,19,35,54,11,9,4,15,19,-1.0,0.375,0.1956521739130435,13.05255830142708
8548,TOR,4/18/16,TOR vs. IND,W,240,98,35,80,43.8,5,18,27.8,23,25,92.0,12,32,44,19,8,5,13,25,11.0,0.46875,0.3125,12.5
8550,CLE,4/17/16,CLE vs. DET,W,240,106,39,88,44.3,12,35,34.3,16,21,76.2,12,28,40,25,7,4,4,18,5.0,0.5113636363636364,0.23863636363636365,3.9510075069142636
8552,LAC,4/17/16,LAC vs. POR,W,240,115,42,78,53.8,6,17,35.3,25,39,64.1,11,37,48,23,7,7,9,23,20.0,0.5769230769230769,0.5,8.640552995391705
8554,MIA,4/17/16,MIA vs. CHA,W,239,123,49,85,57.6,9,18,50.0,16,21,76.2,14,28,42,27,7,4,6,24,32.0,0.6294117647058823,0.24705882352941178,5.98563447725459
8556,SAS,4/17/16,SAS vs. MEM,W,242,106,42,81,51.9,10,22,45.5,12,13,92.3,9,35,44,22,13,9,12,11,32.0,0.5802469135802469,0.16049382716049382,12.155591572123177
8557,ATL,4/16/16,ATL vs. BOS,W,238,102,35,86,40.7,5,26,19.2,27,35,77.1,13,40,53,23,4,9,11,20,1.0,0.436046511627907,0.4069767441860465,9.786476868327401
8560,GSW,4/16/16,GSW vs. HOU,W,241,104,39,91,42.9,10,25,40.0,16,24,66.7,15,38,53,26,10,7,15,22,26.0,0.4835164835164835,0.26373626373626374,12.868908716540837
8563,OKC,4/16/16,OKC vs. DAL,W,243,108,36,80,45.0,12,35,34.3,24,28,85.7,14,42,56,23,7,6,18,25,38.0,0.525,0.35,16.316171138506164
8564,TOR,4/16/16,TOR vs. IND,L,240,90,30,79,38.0,4,19,21.1,26,38,68.4,20,32,52,17,6,5,19,27,-10.0,0.4050632911392405,0.4810126582278481,16.562064156206414
8566,BKN,4/13/16,BKN vs. TOR,L,240,96,39,89,43.8,10,26,38.5,8,12,66.7,5,34,39,26,8,8,8,17,-7.0,0.4943820224719101,0.1348314606741573,7.821666014861166
8567,BOS,4/13/16,BOS vs. MIA,W,240,98,37,86,43.0,5,14,35.7,19,22,86.4,10,29,39,20,7,3,7,20,10.0,0.45930232558139533,0.2558139534883721,6.8172964550058435
8568,CHA,4/13/16,CHA vs. ORL,W,240,117,47,86,54.7,11,29,37.9,12,19,63.2,5,41,46,32,6,5,9,14,14.0,0.6104651162790697,0.22093023255813954,8.707430340557277
8569,CHI,4/13/16,CHI vs. PHI,W,240,115,39,83,47.0,15,24,62.5,22,27,81.5,16,37,53,27,8,8,17,13,10.0,0.5602409638554217,0.3253012048192771,15.194851626742938
8570,CLE,4/13/16,CLE vs. DET,L,265,110,46,97,47.4,7,18,38.9,11,15,73.3,8,35,43,21,4,7,10,23,-2.0,0.5103092783505154,0.15463917525773196,8.802816901408452
8571,DAL,4/13/16,DAL vs. SAS,L,240,91,31,77,40.3,12,39,30.8,17,21,81.0,11,30,41,20,8,2,12,23,-5.0,0.4805194805194805,0.2727272727272727,12.21498371335505
8574,GSW,4/13/16,GSW vs. MEM,W,240,125,46,87,52.9,20,47,42.6,13,16,81.3,12,39,51,35,7,7,17,14,21.0,0.6436781609195402,0.1839080459770115,15.30979827089337
8575,HOU,4/13/16,HOU vs. SAC,W,239,116,47,97,48.5,10,35,28.6,12,19,63.2,14,41,55,33,11,7,14,15,35.0,0.5360824742268041,0.1958762886597938,11.729222520107237
8578,LAL,4/13/16,LAL vs. UTA,W,239,101,41,85,48.2,6,25,24.0,13,15,86.7,8,39,47,19,6,3,13,17,5.0,0.5176470588235295,0.17647058823529413,12.4282982791587
8581,MIL,4/13/16,MIL vs. IND,L,240,92,37,87,42.5,7,23,30.4,11,13,84.6,7,36,43,23,8,3,15,15,-5.0,0.46551724137931033,0.14942528735632185,13.924990716672855
8582,MIN,4/13/16,MIN vs. NOP,W,240,144,56,86,65.1,13,28,46.4,19,23,82.6,5,38,43,41,14,8,13,20,35.0,0.7267441860465116,0.26744186046511625,11.91348973607038
8586,PHX,4/13/16,PHX vs. LAC,W,240,114,45,99,45.5,7,26,26.9,17,22,77.3,18,40,58,26,10,5,16,15,9.0,0.4898989898989899,0.2222222222222222,12.83285210137953
8587,POR,4/13/16,POR vs. DEN,W,241,107,39,89,43.8,11,36,30.6,18,22,81.8,13,32,45,19,11,8,15,19,8.0,0.5,0.24719101123595505,13.19493314567206
8592,WAS,4/13/16,WAS vs. ATL,W,240,109,42,88,47.7,9,28,32.1,16,30,53.3,11,40,51,25,14,4,19,22,11.0,0.5284090909090909,0.3409090909090909,15.806988352745424
8593,DET,4/12/16,DET vs. MIA,L,240,93,34,84,40.5,5,18,27.8,20,30,66.7,18,30,48,15,9,4,15,17,-6.0,0.43452380952380953,0.35714285714285715,13.368983957219251
8594,IND,4/12/16,IND vs. NYK,W,241,102,41,80,51.3,6,19,31.6,14,20,70.0,8,33,41,26,10,3,13,10,12.0,0.55,0.25,12.770137524557956
8595,LAC,4/12/16,LAC vs. MEM,W,239,110,41,75,54.7,12,25,48.0,16,21,76.2,8,33,41,29,11,7,9,19,26.0,0.6266666666666667,0.28,9.652509652509652
8601,SAS,4/12/16,SAS vs. OKC,W,264,102,37,87,42.5,4,14,28.6,24,32,75.0,11,31,42,15,12,8,11,22,4.0,0.4482758620689655,0.367816091954023,9.814418272662383
8602,TOR,4/12/16,TOR vs. PHI,W,239,122,48,95,50.5,10,25,40.0,16,19,84.2,16,36,52,25,11,5,13,20,24.0,0.5578947368421052,0.2,11.172224132004125
8604,BKN,4/11/16,BKN vs. WAS,L,240,111,44,98,44.9,10,31,32.3,13,21,61.9,13,30,43,24,9,9,10,16,-9.0,0.5,0.21428571428571427,8.529512111907199
8605,BOS,4/11/16,BOS vs. CHA,L,240,100,34,89,38.2,8,24,33.3,24,29,82.8,13,33,46,17,6,1,12,17,-14.0,0.42696629213483145,0.3258426966292135,10.548523206751053
8608,CLE,4/11/16,CLE vs. ATL,W,240,109,40,83,48.2,11,29,37.9,18,20,90.0,9,38,47,17,9,4,15,14,15.0,0.5481927710843374,0.24096385542168675,14.04494382022472
8613,MIN,4/11/16,MIN vs. HOU,L,239,105,38,83,45.8,5,21,23.8,24,33,72.7,10,30,40,25,12,3,13,20,-24.0,0.4879518072289157,0.39759036144578314,11.762576909156715
8614,NOP,4/11/16,NOP vs. CHI,L,241,116,41,80,51.3,12,26,46.2,22,28,78.6,10,23,33,28,8,2,10,23,-5.0,0.5875,0.35,9.773260359655982
8615,OKC,4/11/16,OKC vs. LAL,W,239,112,42,96,43.8,12,37,32.4,16,27,59.3,13,44,57,27,8,11,11,20,33.0,0.5,0.28125,9.253028263795423
8616,ORL,4/11/16,ORL vs. MIL,W,240,107,41,84,48.8,7,23,30.4,18,28,64.3,12,24,36,28,19,10,10,15,9.0,0.5297619047619048,0.3333333333333333,9.405568096313017
8617,PHX,4/11/16,PHX vs. SAC,L,239,101,41,100,41.0,5,22,22.7,14,17,82.4,17,34,51,21,8,3,19,25,-4.0,0.435,0.17,15.02213788741303
8619,UTA,4/11/16,UTA vs. DAL,L,240,92,35,77,45.5,9,33,27.3,13,18,72.2,6,32,38,21,5,3,10,16,-9.0,0.512987012987013,0.23376623376623376,10.53518752633797
8624,DEN,4/10/16,DEN vs. UTA,L,241,84,32,80,40.0,6,27,22.2,14,19,73.7,6,35,41,18,6,7,11,19,-16.0,0.4375,0.2375,11.07085346215781
8626,HOU,4/10/16,HOU vs. LAL,W,240,130,50,98,51.0,17,41,41.5,13,18,72.2,16,32,48,30,11,5,13,15,20.0,0.5969387755102041,0.1836734693877551,10.931718802556341
8627,IND,4/10/16,IND vs. BKN,W,240,129,48,86,55.8,11,27,40.7,22,27,81.5,14,44,58,34,10,4,20,22,24.0,0.622093023255814,0.313953488372093,16.9664065151001
8628,LAC,4/10/16,LAC vs. DAL,W,240,98,37,76,48.7,9,18,50.0,15,37,40.5,6,36,42,25,11,6,10,20,7.0,0.5460526315789473,0.4868421052631579,9.777082518576456
8630,MIA,4/10/16,MIA vs. ORL,W,241,118,43,77,55.8,6,20,30.0,26,30,86.7,4,37,41,28,10,3,12,16,22.0,0.5974025974025974,0.38961038961038963,11.741682974559687
8632,NYK,4/10/16,NYK vs. TOR,L,240,89,32,89,36.0,7,20,35.0,18,21,85.7,13,34,47,14,4,3,8,15,-4.0,0.398876404494382,0.23595505617977527,7.530120481927711
8634,PHI,4/10/16,PHI vs. MIL,L,264,108,39,96,40.6,13,46,28.3,17,25,68.0,13,32,45,24,12,6,13,19,-1.0,0.4739583333333333,0.2604166666666667,10.833333333333334
8635,SAS,4/10/16,SAS vs. GSW,L,239,86,34,90,37.8,3,17,17.6,15,19,78.9,18,35,53,21,10,5,11,18,-6.0,0.39444444444444443,0.2111111111111111,10.05852231163131
8638,WAS,4/10/16,WAS vs. CHA,W,241,113,42,80,52.5,9,21,42.9,20,28,71.4,4,44,48,27,8,5,12,23,15.0,0.58125,0.35,11.503067484662576
8639,ATL,4/9/16,ATL vs. BOS,W,240,118,46,88,52.3,17,33,51.5,9,11,81.8,5,39,44,31,10,10,17,22,11.0,0.6193181818181818,0.125,15.477057538237435
8641,CHI,4/9/16,CHI vs. CLE,W,240,105,40,89,44.9,8,24,33.3,17,21,81.0,13,32,45,19,8,6,12,22,3.0,0.4943820224719101,0.23595505617977527,10.885341074020321
8644,MEM,4/9/16,MEM vs. GSW,L,242,99,37,96,38.5,7,21,33.3,18,20,90.0,17,37,54,19,8,4,6,16,-1.0,0.421875,0.20833333333333334,5.415162454873646
8646,NOP,4/9/16,NOP vs. PHX,L,240,100,39,95,41.1,7,21,33.3,15,20,75.0,13,29,42,19,8,2,11,26,-21.0,0.4473684210526316,0.21052631578947367,9.581881533101045
8649,POR,4/9/16,POR vs. MIN,L,240,105,40,80,50.0,9,24,37.5,16,18,88.9,11,26,37,19,2,4,17,20,-1.0,0.55625,0.225,16.202821197102555
8650,SAC,4/9/16,SAC vs. OKC,W,240,114,45,94,47.9,13,32,40.6,11,20,55.0,16,24,40,22,12,4,11,23,2.0,0.5478723404255319,0.2127659574468085,9.666080843585236
8652,BOS,4/8/16,BOS vs. MIL,W,239,124,44,78,56.4,6,14,42.9,30,38,78.9,4,30,34,35,6,9,14,23,15.0,0.6025641025641025,0.48717948717948717,12.877115526122148
8653,CHA,4/8/16,CHA vs. BKN,W,239,113,41,83,49.4,14,37,37.8,17,20,85.0,10,32,42,26,11,12,12,17,14.0,0.5783132530120482,0.24096385542168675,11.560693641618498
8654,DAL,4/8/16,DAL vs. MEM,W,240,103,30,60,50.0,12,31,38.7,31,39,79.5,6,32,38,18,7,6,17,17,10.0,0.6,0.65,18.054375531011047
8655,DEN,4/8/16,DEN vs. SAS,W,241,102,40,86,46.5,6,22,27.3,16,19,84.2,8,39,47,21,9,7,11,23,4.0,0.5,0.22093023255813954,10.44039483675019
8656,DET,4/8/16,DET vs. WAS,W,239,112,36,77,46.8,14,32,43.8,26,29,89.7,7,37,44,17,5,2,12,18,13.0,0.5584415584415584,0.37662337662337664,11.792452830188678
8663,NOP,4/8/16,NOP vs. LAL,W,239,110,42,79,53.2,10,22,45.5,16,21,76.2,9,34,43,29,5,4,16,20,8.0,0.5949367088607594,0.26582278481012656,15.349194167306218
8665,ORL,4/8/16,ORL vs. MIA,W,240,112,43,82,52.4,5,11,45.5,21,28,75.0,6,31,37,23,4,9,10,19,3.0,0.5548780487804879,0.34146341463414637,9.585889570552148
8666,PHI,4/8/16,PHI vs. NYK,L,240,102,32,91,35.2,14,37,37.8,24,36,66.7,15,31,46,25,7,5,9,20,-7.0,0.42857142857142855,0.3956043956043956,7.769337016574586
8668,TOR,4/8/16,TOR vs. IND,W,241,111,37,68,54.4,10,22,45.5,27,38,71.1,5,31,36,21,4,5,16,19,13.0,0.6176470588235294,0.5588235294117647,15.885623510722796
8669,UTA,4/8/16,UTA vs. LAC,L,264,99,36,82,43.9,11,31,35.5,16,23,69.6,9,38,47,14,7,6,18,15,-3.0,0.5060975609756098,0.2804878048780488,16.34580457682528
8671,ATL,4/7/16,ATL vs. TOR,W,239,95,33,76,43.4,12,32,37.5,17,21,81.0,5,36,41,23,4,12,13,19,8.0,0.5131578947368421,0.27631578947368424,13.232899022801304
8673,GSW,4/7/16,GSW vs. SAS,W,241,112,45,83,54.2,12,25,48.0,10,11,90.9,7,36,43,33,8,2,15,22,11.0,0.6144578313253012,0.13253012048192772,14.585764294049008
8674,HOU,4/7/16,HOU vs. PHX,L,239,115,42,74,56.8,14,33,42.4,17,28,60.7,5,21,26,26,13,12,18,24,-9.0,0.6621621621621622,0.3783783783783784,17.254601226993866
8675,MIA,4/7/16,MIA vs. CHI,W,240,106,44,92,47.8,4,14,28.6,14,17,82.4,15,32,47,16,8,2,10,20,8.0,0.5,0.18478260869565216,9.134088417975885
8678,SAC,4/7/16,SAC vs. MIN,L,240,97,36,85,42.4,6,17,35.3,19,21,90.5,17,30,47,19,11,5,19,23,-8.0,0.4588235294117647,0.24705882352941178,16.778523489932887
8682,BOS,4/6/16,BOS vs. NOP,W,240,104,36,87,41.4,10,34,29.4,22,27,81.5,8,33,41,24,10,7,9,20,7.0,0.47126436781609193,0.3103448275862069,8.342602892102336
8685,DAL,4/6/16,DAL vs. HOU,W,240,88,33,80,41.3,10,33,30.3,12,14,85.7,13,27,40,19,9,4,12,20,2.0,0.475,0.175,12.224938875305625
8688,IND,4/6/16,IND vs. CLE,W,240,123,45,80,56.3,16,31,51.6,17,22,77.3,9,29,38,25,9,1,14,24,14.0,0.6625,0.275,13.503086419753085
8690,LAL,4/6/16,LAL vs. LAC,L,241,81,32,90,35.6,4,19,21.1,13,17,76.5,16,33,49,12,6,1,12,16,-10.0,0.37777777777777777,0.18888888888888888,10.960906101571064
8692,NYK,4/6/16,NYK vs. CHA,L,239,97,37,78,47.4,10,26,38.5,13,15,86.7,10,33,43,24,5,6,18,16,-14.0,0.5384615384615384,0.19230769230769232,17.54385964912281
8694,ORL,4/6/16,ORL vs. DET,L,239,104,43,90,47.8,4,15,26.7,14,19,73.7,12,36,48,25,7,8,14,23,-4.0,0.5,0.2111111111111111,12.459950160199359
8695,POR,4/6/16,POR vs. OKC,W,239,120,43,84,51.2,15,33,45.5,19,24,79.2,9,30,39,32,11,6,15,23,5.0,0.6011904761904762,0.2857142857142857,13.691128148959475
8696,WAS,4/6/16,WAS vs. BKN,W,238,121,48,95,50.5,8,28,28.6,17,20,85.0,16,37,53,36,7,10,11,19,18.0,0.5473684210526316,0.21052631578947367,9.581881533101045
8697,ATL,4/5/16,ATL vs. PHX,W,242,103,39,95,41.1,11,34,32.4,14,19,73.7,13,37,50,26,16,3,16,21,13.0,0.46842105263157896,0.2,13.404825737265416
8701,DEN,4/5/16,DEN vs. OKC,L,241,102,37,88,42.0,10,30,33.3,18,27,66.7,10,28,38,28,9,4,13,19,-22.0,0.4772727272727273,0.3068181818181818,11.51665485471297
8703,GSW,4/5/16,GSW vs. MIN,L,266,117,49,98,50.0,12,35,34.3,7,8,87.5,9,37,46,35,9,5,23,29,-7.0,0.5612244897959183,0.08163265306122448,18.4709283649213
8704,LAC,4/5/16,LAC vs. LAL,W,240,103,40,78,51.3,7,20,35.0,16,26,61.5,6,40,46,26,11,4,13,17,22.0,0.5576923076923077,0.3333333333333333,12.690355329949238
8706,MEM,4/5/16,MEM vs. CHI,W,240,108,39,87,44.8,7,19,36.8,23,26,88.5,12,30,42,18,13,1,11,15,16.0,0.4885057471264368,0.2988505747126437,10.051169590643275
8707,MIA,4/5/16,MIA vs. DET,W,240,107,44,84,52.4,9,14,64.3,10,14,71.4,7,34,41,22,6,4,9,17,18.0,0.5773809523809523,0.16666666666666666,9.076240419524002
8708,MIL,4/5/16,MIL vs. CLE,L,242,80,35,88,39.8,4,16,25.0,6,12,50.0,12,29,41,20,7,1,10,14,-29.0,0.42045454545454547,0.13636363636363635,9.682416731216112
8712,PHI,4/5/16,PHI vs. NOP,W,242,107,40,88,45.5,13,34,38.2,14,17,82.4,11,30,41,31,10,6,8,15,14.0,0.5284090909090909,0.19318181818181818,7.730962504831851
8715,SAC,4/5/16,SAC vs. POR,L,240,107,41,78,52.6,11,22,50.0,14,21,66.7,3,31,34,20,6,7,19,19,-8.0,0.5961538461538461,0.2692307692307692,17.884036144578314
