,key_0,key_1,H_TEAM,DATE_x,MATCHUP_x,W/L,MIN,H_PTS,H_FGM,H_FGA,H_FGPerc,H_3PM,H_3PA,H_ThreePPerc,H_FTM,H_FTA,H_FTPerc,H_OREB,H_DREB,H_REB,H_AST,H_STL,H_BLK,H_TOV,H_PF,H_+/,H_EFGPerc,H_FTR,H_TOVPerc,Away_Team_x,A_TEAM,DATE_y,MATCHUP_y,A_W/L,A_MIN,A_PTS,A_FGM,A_FGA,A_FGPerc,A_3PM,A_3PA,A_ThreePPerc,A_FTM,A_FTA,A_FTPerc,A_OREB,A_DREB,A_REB,A_AST,A_STL,A_BLK,A_TOV,A_PF,A_+/,A_EFGPerc,A_FTR,A_TOVPerc,Away_Team_y
3533,12/17/16,LAL,CLE,12/17/16,CLE vs. LAL,W,240,119,46,89,51.7,15,33,45.5,12,18,66.7,11,33,44,30,8,3,8,12,11.0,0.6011235955056179,0.20224719101123595,7.6248570339306125,LAL,LAL,12/17/16,LAL @ CLE,L,241,108,41,86,47.7,16,37,43.2,10,13,76.9,10,31,41,30,3,2,11,16,-11.0,0.5697674418604651,0.1511627906976744,10.70872274143302,LAL
3534,12/17/16,NYK,DEN,12/17/16,DEN vs. NYK,W,241,127,50,90,55.6,10,27,37.0,17,29,58.6,11,30,41,26,6,7,10,27,13.0,0.6111111111111112,0.32222222222222224,8.868393047179849,NYK,NYK,12/17/16,NYK @ DEN,L,241,114,35,80,43.8,8,23,34.8,36,39,92.3,9,26,35,18,6,4,11,27,-13.0,0.4875,0.4875,10.170118343195266,NYK
3535,12/17/16,IND,DET,12/17/16,DET vs. IND,L,239,90,32,84,38.1,10,30,33.3,16,22,72.7,10,30,40,22,6,1,8,18,-15.0,0.4404761904761905,0.2619047619047619,7.867820613690008,IND,IND,12/17/16,IND @ DET,W,239,105,40,83,48.2,6,19,31.6,19,25,76.0,9,42,51,20,6,3,9,16,15.0,0.5180722891566265,0.3012048192771085,8.737864077669903,IND
3536,12/17/16,POR,GSW,12/17/16,GSW vs. POR,W,240,135,51,87,58.6,14,28,50.0,19,26,73.1,9,47,56,36,7,5,15,16,45.0,0.6666666666666666,0.2988505747126437,13.222849083215802,POR,POR,12/17/16,POR @ GSW,L,240,90,34,86,39.5,8,28,28.6,14,20,70.0,7,24,31,16,7,4,11,19,-45.0,0.4418604651162791,0.2325581395348837,10.396975425330814,POR
3537,12/17/16,HOU,MIN,12/17/16,MIN vs. HOU,L,265,109,41,92,44.6,7,21,33.3,20,27,74.1,13,42,55,29,9,6,21,21,-2.0,0.48369565217391297,0.29347826086956524,16.81614349775785,HOU,HOU,12/17/16,HOU @ MIN,W,265,111,39,96,40.6,17,51,33.3,16,20,80.0,10,37,47,25,14,4,16,22,2.0,0.4947916666666667,0.20833333333333331,13.245033112582783,HOU
3538,12/17/16,PHX,OKC,12/17/16,OKC vs. PHX,W,240,114,41,81,50.6,7,16,43.8,25,34,73.5,10,32,42,28,12,4,13,21,13.0,0.5493827160493827,0.41975308641975306,11.930983847283409,PHX,PHX,12/17/16,PHX @ OKC,L,239,101,39,90,43.3,8,22,36.4,15,20,75.0,16,27,43,16,5,5,16,23,-13.0,0.4777777777777778,0.2222222222222222,13.937282229965156,PHX
3539,12/16/16,CHA,BOS,12/16/16,BOS vs. CHA,W,241,96,34,78,43.6,9,28,32.1,19,26,73.1,5,41,46,26,7,8,13,15,8.0,0.4935897435897436,0.3333333333333333,12.690355329949238,CHA,CHA,12/16/16,CHA @ BOS,L,241,88,32,97,33.0,8,30,26.7,16,19,84.2,16,37,53,21,10,4,12,21,-8.0,0.3711340206185567,0.1958762886597938,10.224948875255622,CHA
3540,12/16/16,MIL,CHI,12/16/16,CHI vs. MIL,L,239,69,28,92,30.4,5,21,23.8,8,15,53.3,19,31,50,17,7,2,12,14,-26.0,0.3315217391304348,0.16304347826086954,10.8499095840868,MIL,MIL,12/16/16,MIL @ CHI,W,241,95,38,82,46.3,10,25,40.0,9,13,69.2,11,42,53,26,7,4,11,14,26.0,0.5243902439024389,0.15853658536585366,11.142625607779578,MIL
3541,12/16/16,NOP,HOU,12/16/16,HOU vs. NOP,W,240,122,42,94,44.7,24,61,39.3,14,19,73.7,13,44,57,27,7,4,14,18,22.0,0.5744680851063829,0.20212765957446807,12.031625988312134,NOP,NOP,12/16/16,NOP @ HOU,L,240,100,40,98,40.8,9,27,33.3,11,20,55.0,13,34,47,17,4,6,11,16,-22.0,0.4540816326530612,0.20408163265306126,9.337860780984721,NOP
3542,12/16/16,SAC,MEM,12/16/16,MEM vs. SAC,L,240,92,29,77,37.7,5,25,20.0,29,36,80.6,13,34,47,19,7,8,13,31,-4.0,0.4090909090909091,0.4675324675324675,12.282690854119425,SAC,SAC,12/16/16,SAC @ MEM,W,239,96,31,80,38.8,7,24,29.2,27,37,73.0,13,32,45,18,5,6,11,25,4.0,0.43125,0.4625,10.253542132736763,SAC
3543,12/16/16,LAC,MIA,12/16/16,MIA vs. LAC,L,241,98,38,93,40.9,6,27,22.2,16,25,64.0,10,37,47,20,5,5,4,23,-4.0,0.4408602150537633,0.26881720430107525,3.7037037037037033,LAC,LAC,12/16/16,LAC @ MIA,W,240,102,36,83,43.4,7,25,28.0,23,29,79.3,7,43,50,17,1,3,10,20,4.0,0.4759036144578313,0.3493975903614458,9.4553706505295,LAC
3544,12/16/16,BKN,ORL,12/16/16,ORL vs. BKN,W,241,118,39,97,40.2,7,29,24.1,33,42,78.6,13,36,49,22,8,11,7,17,7.0,0.4381443298969072,0.4329896907216495,5.715218811234488,BKN,BKN,12/16/16,BKN @ ORL,L,243,111,39,83,47.0,11,27,40.7,22,26,84.6,6,39,45,21,5,6,17,32,-7.0,0.536144578313253,0.3132530120481928,15.254845656855705,BKN
3545,12/16/16,LAL,PHI,12/16/16,PHI vs. LAL,L,240,89,32,88,36.4,6,31,19.4,19,24,79.2,16,32,48,22,7,4,17,17,-11.0,0.3977272727272727,0.2727272727272727,14.710972654897887,LAL,LAL,12/16/16,LAL @ PHI,W,239,100,36,79,45.6,9,30,30.0,19,22,86.4,8,38,46,19,10,4,20,21,11.0,0.5126582278481012,0.27848101265822783,18.402649981597353,LAL
3546,12/16/16,ATL,TOR,12/16/16,TOR vs. ATL,L,241,121,47,86,54.7,10,21,47.6,17,26,65.4,8,20,28,20,7,5,9,27,-4.0,0.6046511627906976,0.3023255813953488,8.455467869222097,ATL,ATL,12/16/16,ATL @ TOR,W,241,125,46,86,53.5,11,25,44.0,22,32,68.8,15,29,44,26,6,6,14,22,4.0,0.5988372093023255,0.372093023255814,12.272089761570827,ATL
3547,12/16/16,DAL,UTA,12/16/16,UTA vs. DAL,W,241,103,37,65,56.9,8,22,36.4,21,27,77.8,8,33,41,18,4,3,16,23,3.0,0.6307692307692307,0.4153846153846154,17.226528854435834,DAL,DAL,12/16/16,DAL @ UTA,L,241,100,35,77,45.5,12,28,42.9,18,21,85.7,7,20,27,18,9,0,6,24,-3.0,0.5324675324675324,0.2727272727272727,6.504770164787512,DAL
3548,12/16/16,DET,WAS,12/16/16,WAS vs. DET,W,240,122,44,77,57.1,12,25,48.0,22,27,81.5,3,33,36,30,6,1,5,23,14.0,0.6493506493506493,0.35064935064935066,5.3259480187473365,DET,DET,12/16/16,DET @ WAS,L,240,108,42,86,48.8,10,28,35.7,14,21,66.7,10,30,40,22,3,1,9,19,-14.0,0.5465116279069767,0.2441860465116279,8.633921719109747,DET
3549,12/15/16,POR,DEN,12/15/16,DEN vs. POR,W,240,132,43,84,51.2,15,31,48.4,31,35,88.6,5,31,36,27,10,4,15,28,12.0,0.6011904761904762,0.4166666666666667,13.111888111888113,POR,POR,12/15/16,POR @ DEN,L,240,120,41,88,46.6,8,23,34.8,30,36,83.3,15,26,41,22,6,4,14,25,-12.0,0.5113636363636364,0.4090909090909091,11.880515953835706,POR
3550,12/15/16,NYK,GSW,12/15/16,GSW vs. NYK,W,241,103,45,96,46.9,9,32,28.1,4,8,50.0,15,42,57,41,7,10,17,17,13.0,0.515625,0.08333333333333333,14.589769996567115,NYK,NYK,12/15/16,NYK @ GSW,L,242,90,38,93,40.9,5,21,23.8,9,19,47.4,14,35,49,19,10,5,11,10,-13.0,0.4354838709677419,0.2043010752688172,9.789960840156636,NYK
3551,12/15/16,CHI,MIL,12/15/16,MIL vs. CHI,W,239,108,45,95,47.4,11,20,55.0,7,13,53.8,13,29,42,32,8,5,8,20,11.0,0.531578947368421,0.1368421052631579,7.358351729212656,CHI,CHI,12/15/16,CHI @ MIL,L,240,97,35,74,47.3,5,20,25.0,22,29,75.9,6,35,41,23,5,3,16,16,-11.0,0.5067567567567568,0.3918918918918919,15.570260801868427,CHI
3552,12/15/16,IND,NOP,12/15/16,NOP vs. IND,W,240,102,36,85,42.4,10,27,37.0,20,28,71.4,11,44,55,23,7,8,16,16,7.0,0.4823529411764706,0.32941176470588235,14.11930815390046,IND,IND,12/15/16,IND @ NOP,L,239,95,36,87,41.4,3,21,14.3,20,24,83.3,7,39,46,23,6,4,12,21,-7.0,0.4310344827586207,0.27586206896551724,10.952902519167578,IND
3553,12/15/16,SAS,PHX,12/15/16,PHX vs. SAS,L,241,92,34,85,40.0,10,27,37.0,14,18,77.8,11,24,35,15,9,3,13,25,-15.0,0.4588235294117647,0.21176470588235294,12.273413897280966,SAS,SAS,12/15/16,SAS @ PHX,W,240,107,39,74,52.7,5,16,31.3,24,26,92.3,9,41,50,19,6,2,20,20,15.0,0.5608108108108109,0.35135135135135137,18.968133535660094,SAS
3554,12/14/16,LAL,BKN,12/14/16,BKN vs. LAL,W,240,107,33,86,38.4,11,35,31.4,30,40,75.0,19,42,61,19,7,4,15,26,10.0,0.4476744186046512,0.4651162790697674,12.647554806070824,LAL,LAL,12/14/16,LAL @ BKN,L,240,97,35,91,38.5,6,27,22.2,21,34,61.8,18,31,49,11,8,6,10,26,-10.0,0.4175824175824176,0.3736263736263736,8.623663332183511,LAL
3555,12/14/16,DET,DAL,12/14/16,DAL vs. DET,L,240,85,32,78,41.0,8,25,32.0,13,16,81.3,6,24,30,19,13,3,11,22,-10.0,0.4615384615384616,0.20512820512820512,11.453561016243231,DET,DET,12/14/16,DET @ DAL,W,241,95,36,71,50.7,5,17,29.4,18,22,81.8,10,40,50,18,4,2,19,19,10.0,0.5422535211267606,0.30985915492957744,19.06099518459069,DET
3556,12/14/16,SAC,HOU,12/14/16,HOU vs. SAC,W,241,132,50,85,58.8,22,42,52.4,10,16,62.5,8,39,47,40,8,5,16,11,34.0,0.7176470588235294,0.18823529411764706,14.809329877823027,SAC,SAC,12/14/16,SAC @ HOU,L,241,98,39,92,42.4,11,32,34.4,9,11,81.8,12,28,40,27,8,7,15,16,-34.0,0.48369565217391297,0.11956521739130435,13.412017167381975,SAC
3557,12/14/16,CLE,MEM,12/14/16,MEM vs. CLE,W,240,93,35,81,43.2,12,23,52.2,11,16,68.8,14,41,55,22,9,3,16,27,8.0,0.5061728395061729,0.19753086419753085,15.378700499807765,CLE,CLE,12/14/16,CLE @ MEM,L,240,85,28,75,37.3,9,25,36.0,20,31,64.5,7,32,39,10,10,2,11,16,-8.0,0.43333333333333335,0.4133333333333333,11.039743075070255,CLE
3558,12/14/16,IND,MIA,12/14/16,MIA vs. IND,W,242,95,37,82,45.1,7,25,28.0,14,25,56.0,14,44,58,23,4,6,15,16,6.0,0.4939024390243902,0.3048780487804878,13.888888888888891,IND,IND,12/14/16,IND @ MIA,L,240,89,33,89,37.1,9,27,33.3,14,17,82.4,6,32,38,14,8,5,8,21,-6.0,0.4213483146067416,0.19101123595505615,7.656967840735067,IND
3559,12/14/16,LAC,ORL,12/14/16,ORL vs. LAC,L,239,108,42,89,47.2,14,33,42.4,10,20,50.0,12,27,39,29,5,1,8,29,-5.0,0.5505617977528089,0.2247191011235955,7.561436672967863,LAC,LAC,12/14/16,LAC @ ORL,W,240,113,37,74,50.0,13,25,52.0,26,37,70.3,7,35,42,21,6,5,11,20,5.0,0.5878378378378378,0.5,10.860979462875196,LAC
3560,12/14/16,TOR,PHI,12/14/16,PHI vs. TOR,L,239,114,43,86,50.0,9,29,31.0,19,25,76.0,14,29,43,29,5,4,14,27,-9.0,0.5523255813953488,0.2906976744186047,12.612612612612612,TOR,TOR,12/14/16,TOR @ PHI,W,240,123,41,87,47.1,10,29,34.5,31,36,86.1,15,24,39,21,9,3,9,20,9.0,0.5287356321839081,0.4137931034482759,8.047210300429185,TOR
3561,12/14/16,BOS,SAS,12/14/16,SAS vs. BOS,W,240,108,44,80,55.0,8,22,36.4,12,14,85.7,5,33,38,33,9,3,16,17,7.0,0.6,0.175,15.661707126076744,BOS,BOS,12/14/16,BOS @ SAS,L,242,101,37,84,44.0,10,31,32.3,17,20,85.0,8,27,35,25,12,3,12,13,-7.0,0.5,0.2380952380952381,11.450381679389313,BOS
3562,12/14/16,OKC,UTA,12/14/16,UTA vs. OKC,W,241,109,42,72,58.3,13,23,56.5,12,15,80.0,4,34,38,22,4,6,14,22,20.0,0.6736111111111112,0.20833333333333331,15.118790496760258,OKC,OKC,12/14/16,OKC @ UTA,L,241,89,30,82,36.6,6,19,31.6,23,27,85.2,13,25,38,14,4,3,9,18,-20.0,0.4024390243902439,0.32926829268292684,8.74805598755832,OKC
3563,12/14/16,CHA,WAS,12/14/16,WAS vs. CHA,W,239,109,45,87,51.7,5,18,27.8,14,17,82.4,12,29,41,27,15,3,14,18,3.0,0.5459770114942529,0.19540229885057472,12.90560471976401,CHA,CHA,12/14/16,CHA @ WAS,L,240,106,38,74,51.4,14,33,42.4,16,21,76.2,5,28,33,25,7,8,18,18,-3.0,0.6081081081081081,0.28378378378378377,17.779533781114182,CHA
3564,12/13/16,ORL,ATL,12/13/16,ATL vs. ORL,L,241,120,45,89,50.6,11,28,39.3,19,21,90.5,13,32,45,29,6,4,15,16,-11.0,0.5674157303370787,0.2359550561797753,13.246202755210176,ORL,ORL,12/13/16,ORL @ ATL,W,241,131,51,87,58.6,15,34,44.1,14,20,70.0,5,23,28,36,8,5,9,17,11.0,0.6724137931034483,0.2298850574712644,8.587786259541986,ORL
3565,12/13/16,MIN,CHI,12/13/16,CHI vs. MIN,L,240,94,38,87,43.7,4,15,26.7,14,19,73.7,13,29,42,20,7,6,9,16,-5.0,0.4597701149425287,0.2183908045977012,8.623993867382138,MIN,MIN,12/13/16,MIN @ CHI,W,239,99,38,86,44.2,6,21,28.6,17,22,77.3,14,34,48,24,3,8,14,14,5.0,0.4767441860465117,0.2558139534883721,12.764405543398974,MIN
3566,12/13/16,MEM,CLE,12/13/16,CLE vs. MEM,W,240,103,37,81,45.7,12,31,38.7,17,23,73.9,10,36,46,21,8,4,17,16,17.0,0.5308641975308642,0.2839506172839506,15.723270440251572,MEM,MEM,12/13/16,MEM @ CLE,L,239,86,35,86,40.7,4,22,18.2,12,15,80.0,11,32,43,19,10,6,15,23,-17.0,0.4302325581395349,0.1744186046511628,13.940520446096654,MEM
3567,12/13/16,GSW,NOP,12/13/16,NOP vs. GSW,L,240,109,39,82,47.6,14,35,40.0,17,21,81.0,6,39,45,26,12,11,17,18,-4.0,0.5609756097560976,0.25609756097560976,15.705838876570585,GSW,GSW,12/13/16,GSW @ NOP,W,239,113,42,95,44.2,14,34,41.2,15,19,78.9,9,36,45,30,6,5,12,12,4.0,0.5157894736842106,0.2,10.402219140083217,GSW
3568,12/13/16,NYK,PHX,12/13/16,PHX vs. NYK,W,264,113,38,93,40.9,9,30,30.0,28,33,84.8,16,45,61,13,9,7,17,28,2.0,0.456989247311828,0.3548387096774194,13.652425313202698,NYK,NYK,12/13/16,NYK @ PHX,L,265,111,38,97,39.2,7,20,35.0,28,38,73.7,11,32,43,23,10,4,13,27,-2.0,0.4278350515463917,0.3917525773195876,10.258838383838382,NYK
3569,12/13/16,OKC,POR,12/13/16,POR vs. OKC,W,241,114,43,80,53.8,8,23,34.8,20,27,74.1,8,29,37,23,11,9,14,26,19.0,0.5875,0.3375,13.222516055912351,OKC,OKC,12/13/16,OKC @ POR,L,239,95,33,87,37.9,8,27,29.6,21,28,75.0,16,27,43,18,10,2,21,21,-19.0,0.4252873563218391,0.3218390804597701,17.453457446808514,OKC
3570,12/12/16,DEN,DAL,12/12/16,DAL vs. DEN,W,238,112,45,77,58.4,12,26,46.2,10,12,83.3,8,26,34,22,9,7,9,15,20.0,0.6623376623376623,0.15584415584415584,9.859772129710779,DEN,DEN,12/12/16,DEN @ DAL,L,240,92,35,83,42.2,7,25,28.0,15,18,83.3,20,23,43,19,6,3,16,15,-20.0,0.463855421686747,0.21686746987951808,14.964459408903851,DEN
3571,12/12/16,BKN,HOU,12/12/16,HOU vs. BKN,W,241,122,42,91,46.2,17,43,39.5,21,36,58.3,11,28,39,23,10,5,14,25,4.0,0.554945054945055,0.3956043956043956,11.585567692816946,BKN,BKN,12/12/16,BKN @ HOU,L,240,118,42,80,52.5,7,20,35.0,27,36,75.0,6,35,41,21,9,4,19,27,-4.0,0.56875,0.45,16.544757924068268,BKN
3572,12/12/16,CHA,IND,12/12/16,IND vs. CHA,W,240,110,43,88,48.9,17,36,47.2,7,10,70.0,5,37,42,24,4,11,11,21,16.0,0.5852272727272727,0.11363636363636365,10.638297872340424,CHA,CHA,12/12/16,CHA @ IND,L,241,94,28,84,33.3,10,26,38.5,28,32,87.5,9,37,46,16,8,4,13,15,-16.0,0.3928571428571429,0.3809523809523809,11.703276917536911,CHA
3573,12/12/16,POR,LAC,12/12/16,LAC vs. POR,W,241,121,42,89,47.2,11,23,47.8,26,28,92.9,13,25,38,26,9,8,12,20,1.0,0.5337078651685393,0.3146067415730337,10.589481115425343,POR,POR,12/12/16,POR @ LAC,L,240,120,44,87,50.6,10,21,47.6,22,25,88.0,13,29,42,25,6,7,15,24,-1.0,0.5632183908045977,0.28735632183908044,13.274336283185846,POR
3574,12/12/16,WAS,MIA,12/12/16,MIA vs. WAS,W,240,112,45,88,51.1,9,26,34.6,13,19,68.4,11,36,47,25,6,3,11,18,11.0,0.5625,0.2159090909090909,10.245901639344263,WAS,WAS,12/12/16,WAS @ MIA,L,240,101,39,84,46.4,5,23,21.7,18,22,81.8,10,27,37,17,8,1,14,22,-11.0,0.4940476190476191,0.2619047619047619,13.001485884101038,WAS
3575,12/12/16,LAL,SAC,12/12/16,SAC vs. LAL,W,240,116,47,84,56.0,10,23,43.5,12,21,57.1,13,34,47,23,16,6,21,20,24.0,0.6190476190476191,0.25,18.38235294117647,LAL,LAL,12/12/16,LAL @ SAC,L,239,92,33,84,39.3,10,23,43.5,16,21,76.2,17,22,39,18,12,3,19,16,-24.0,0.4523809523809524,0.25,16.928011404134,LAL
3576,12/12/16,MIL,TOR,12/12/16,TOR vs. MIL,W,240,122,42,81,51.9,14,25,56.0,24,28,85.7,14,32,46,26,7,2,14,18,22.0,0.6049382716049383,0.34567901234567894,13.045098770033546,MIL,MIL,12/12/16,MIL @ TOR,L,240,100,42,89,47.2,4,24,16.7,12,17,70.6,12,25,37,27,8,3,11,20,-22.0,0.4943820224719101,0.19101123595505615,10.234462225530333,MIL
3577,12/11/16,PHI,DET,12/11/16,DET vs. PHI,L,239,79,32,82,39.0,5,19,26.3,10,14,71.4,10,24,34,15,15,2,15,18,-18.0,0.4207317073170732,0.17073170731707318,14.540519581233035,PHI,PHI,12/11/16,PHI @ DET,W,240,97,38,68,55.9,7,17,41.2,14,17,82.4,5,37,42,24,11,4,20,13,18.0,0.6102941176470589,0.25,20.94679514034353,PHI
3578,12/11/16,NYK,LAL,12/11/16,LAL vs. NYK,L,240,112,42,88,47.7,10,28,35.7,18,22,81.8,9,32,41,26,7,1,14,22,-6.0,0.5340909090909091,0.25,12.535816618911175,NYK,NYK,12/11/16,NYK @ LAL,W,241,118,41,84,48.8,10,22,45.5,26,31,83.9,8,36,44,21,9,11,10,15,6.0,0.5476190476190477,0.3690476190476191,9.29022668153103,NYK
3579,12/11/16,GSW,MIN,12/11/16,MIN vs. GSW,L,240,108,36,81,44.4,9,24,37.5,27,36,75.0,16,35,51,17,3,2,14,21,-8.0,0.5,0.4444444444444444,12.63081919884518,GSW,GSW,12/11/16,GSW @ MIN,W,242,116,38,83,45.8,13,32,40.6,27,30,90.0,6,31,37,30,9,4,8,24,8.0,0.536144578313253,0.3614457831325301,7.677543186180421,GSW
3580,12/11/16,BOS,OKC,12/11/16,OKC vs. BOS,W,241,99,41,83,49.4,3,21,14.3,14,27,51.9,15,34,49,17,9,7,12,9,3.0,0.5120481927710844,0.3253012048192771,11.227544910179644,BOS,BOS,12/11/16,BOS @ OKC,L,241,96,40,90,44.4,11,32,34.4,5,8,62.5,12,28,40,28,9,4,13,22,-3.0,0.5055555555555555,0.08888888888888889,12.20428088621855,BOS
3581,12/11/16,NOP,PHX,12/11/16,PHX vs. NOP,L,264,119,44,96,45.8,14,41,34.1,17,26,65.4,14,43,57,21,6,3,16,27,-1.0,0.53125,0.2708333333333333,12.961762799740765,NOP,NOP,12/11/16,NOP @ PHX,W,264,120,38,97,39.2,16,40,40.0,28,35,80.0,14,35,49,24,12,4,11,27,1.0,0.4742268041237113,0.3608247422680412,8.914100486223662,NOP
3582,12/10/16,MIA,CHI,12/10/16,CHI vs. MIA,W,239,105,38,84,45.2,1,8,12.5,28,31,90.3,12,35,47,17,8,6,11,15,5.0,0.4583333333333333,0.3690476190476191,10.125184094256259,MIA,MIA,12/10/16,MIA @ CHI,L,241,100,42,91,46.2,5,20,25.0,11,18,61.1,14,29,43,25,5,5,12,22,-5.0,0.489010989010989,0.1978021978021978,10.818608005769923,MIA
3583,12/10/16,CHA,CLE,12/10/16,CLE vs. CHA,W,239,116,42,73,57.5,13,31,41.9,19,28,67.9,7,33,40,25,8,2,17,24,11.0,0.6643835616438356,0.3835616438356164,16.614542611415168,CHA,CHA,12/10/16,CHA @ CLE,L,241,105,39,86,45.3,10,27,37.0,17,24,70.8,12,27,39,24,5,0,14,24,-11.0,0.5116279069767442,0.2790697674418605,12.662807525325615,CHA
3584,12/10/16,DAL,HOU,12/10/16,HOU vs. DAL,W,240,109,37,74,50.0,19,37,51.4,16,22,72.7,10,38,48,31,4,1,15,16,22.0,0.6283783783783784,0.2972972972972973,15.200648561005266,DAL,DAL,12/10/16,DAL @ HOU,L,240,87,32,79,40.5,11,34,32.4,12,14,85.7,6,26,32,18,7,3,9,18,-22.0,0.4746835443037974,0.17721518987341772,9.55819881053526,DAL
3585,12/10/16,POR,IND,12/10/16,IND vs. POR,W,241,118,40,83,48.2,15,29,51.7,23,28,82.1,10,29,39,24,11,9,13,13,7.0,0.572289156626506,0.3373493975903614,12.001477104874446,POR,POR,12/10/16,POR @ IND,L,241,111,40,82,48.8,16,37,43.2,15,16,93.8,9,32,41,22,6,4,17,20,-7.0,0.5853658536585366,0.1951219512195122,16.03168615616748,POR
3586,12/10/16,NOP,LAC,12/10/16,LAC vs. NOP,W,240,133,54,94,57.4,17,36,47.2,8,9,88.9,9,31,40,34,10,2,10,22,28.0,0.6648936170212766,0.09574468085106384,9.262689885142645,NOP,NOP,12/10/16,NOP @ LAC,L,241,105,40,83,48.2,8,19,42.1,17,26,65.4,8,26,34,25,3,1,16,15,-28.0,0.5301204819277109,0.3132530120481928,14.487504527345164,NOP
3587,12/10/16,GSW,MEM,12/10/16,MEM vs. GSW,W,240,110,38,87,43.7,8,26,30.8,26,29,89.7,11,36,47,23,10,5,10,19,21.0,0.4827586206896552,0.3333333333333333,9.110787172011662,GSW,GSW,12/10/16,GSW @ MEM,L,240,89,34,77,44.2,9,27,33.3,12,20,60.0,10,32,42,15,6,8,23,23,-21.0,0.5,0.2597402597402597,21.139705882352946,GSW
3588,12/10/16,DEN,ORL,12/10/16,ORL vs. DEN,L,240,113,43,88,48.9,11,27,40.7,16,24,66.7,5,26,31,27,7,5,5,18,-8.0,0.5511363636363636,0.2727272727272727,4.828118964851294,DEN,DEN,12/10/16,DEN @ ORL,W,240,121,47,83,56.6,8,19,42.1,19,25,76.0,9,35,44,25,2,4,12,20,8.0,0.6144578313253012,0.3012048192771085,11.320754716981131,DEN
3589,12/10/16,BKN,SAS,12/10/16,SAS vs. BKN,W,239,130,50,94,53.2,14,26,53.8,16,18,88.9,8,41,49,38,11,7,10,18,29.0,0.6063829787234043,0.1914893617021277,8.934953538241599,BKN,BKN,12/10/16,BKN @ SAS,L,241,101,36,87,41.4,7,27,25.9,22,25,88.0,11,36,47,21,6,2,16,16,-29.0,0.4540229885057471,0.28735632183908044,14.035087719298243,BKN
3590,12/10/16,SAC,UTA,12/10/16,UTA vs. SAC,W,240,104,37,77,48.1,13,29,44.8,17,18,94.4,13,41,54,23,9,10,22,16,20.0,0.564935064935065,0.23376623376623376,20.5761316872428,SAC,SAC,12/10/16,SAC @ UTA,L,241,84,34,90,37.8,9,26,34.6,7,13,53.8,12,22,34,17,10,4,10,14,-20.0,0.42777777777777776,0.14444444444444446,9.458948164964058,SAC
3591,12/10/16,MIL,WAS,12/10/16,WAS vs. MIL,W,240,110,40,88,45.5,8,21,38.1,22,28,78.6,12,28,40,29,10,3,9,17,5.0,0.5,0.3181818181818182,8.232711306256864,MIL,MIL,12/10/16,MIL @ WAS,L,239,105,40,79,50.6,13,25,52.0,12,15,80.0,7,33,40,22,1,3,20,21,-5.0,0.5886075949367089,0.18987341772151897,18.939393939393934,MIL
3592,12/9/16,TOR,BOS,12/9/16,BOS vs. TOR,L,240,94,31,83,37.3,17,42,40.5,15,22,68.2,8,38,46,24,5,4,13,18,-7.0,0.4759036144578313,0.26506024096385544,12.301286903860712,TOR,TOR,12/9/16,TOR @ BOS,W,240,101,34,82,41.5,9,20,45.0,24,27,88.9,8,42,50,12,9,2,11,22,7.0,0.4695121951219512,0.32926829268292684,10.488176964149504,TOR
3593,12/9/16,ORL,CHA,12/9/16,CHA vs. ORL,W,241,109,41,85,48.2,9,22,40.9,18,23,78.3,13,46,59,23,4,5,12,13,21.0,0.5352941176470588,0.27058823529411763,11.202389843166541,ORL,ORL,12/9/16,ORL @ CHA,L,238,88,34,91,37.4,9,34,26.5,11,14,78.6,9,31,40,22,6,2,8,17,-21.0,0.4230769230769231,0.15384615384615385,7.607455306200078,ORL
3594,12/9/16,MIA,CLE,12/9/16,CLE vs. MIA,W,239,114,46,83,55.4,9,24,37.5,13,19,68.4,11,36,47,23,7,9,11,16,30.0,0.608433734939759,0.2289156626506024,10.746385306760454,MIA,MIA,12/9/16,MIA @ CLE,L,240,84,31,90,34.4,6,27,22.2,16,21,76.2,23,23,46,18,6,3,13,18,-30.0,0.37777777777777777,0.2333333333333333,11.58232359230221,MIA
3595,12/9/16,IND,DAL,12/9/16,DAL vs. IND,W,240,111,39,80,48.8,15,32,46.9,18,24,75.0,5,28,33,23,8,1,8,19,8.0,0.58125,0.3,8.116883116883116,IND,IND,12/9/16,IND @ DAL,L,239,103,32,69,46.4,14,25,56.0,25,26,96.2,4,34,38,21,5,4,13,18,-8.0,0.5652173913043478,0.37681159420289856,13.912671232876713,IND
3596,12/9/16,PHX,LAL,12/9/16,LAL vs. PHX,L,241,115,40,87,46.0,9,26,34.6,26,34,76.5,10,39,49,18,4,2,15,21,-4.0,0.5114942528735632,0.3908045977011495,12.824897400820793,PHX,PHX,12/9/16,PHX @ LAL,W,241,119,45,95,47.4,13,30,43.3,16,21,76.2,9,35,44,26,8,8,7,24,4.0,0.5421052631578948,0.22105263157894736,6.29270046745775,PHX
