,PTS,FGM,FGA,FGPerc,3PM,3PA,3PPerc,FTM,FTA,FTPerc,OREB,DREB,REB,AST,STL,BLK,TOV,PF,EFGPerc,FTR
11468,116.0,41.0,80.0,51.3,12.0,26.0,46.2,22.0,28.0,78.6,10.0,23.0,33.0,28.0,8.0,2.0,10.0,23.0,0.5875,0.35
11469,112.0,42.0,96.0,43.8,12.0,37.0,32.4,16.0,27.0,59.3,13.0,44.0,57.0,27.0,8.0,10.5,11.0,20.0,0.5,0.28125
11470,107.0,41.0,84.0,48.8,7.0,23.0,30.4,18.0,28.0,64.3,12.0,24.0,36.0,28.0,16.0,10.0,10.0,15.0,0.5297619047619048,0.3333333333333333
11471,101.0,41.0,100.0,41.0,5.0,22.0,22.7,14.0,17.0,82.4,17.0,34.0,51.0,21.0,8.0,3.0,19.0,25.0,0.435,0.17
11472,105.0,41.0,83.0,49.4,6.0,17.0,35.3,17.0,28.0,60.7,4.0,36.0,40.0,25.0,11.0,10.5,18.0,19.0,0.5301204819277109,0.3373493975903614
11473,92.0,35.0,77.0,45.5,9.0,33.0,27.3,13.0,18.0,72.2,6.0,32.0,38.0,21.0,5.0,3.0,10.0,16.0,0.512987012987013,0.23376623376623376
11474,120.0,46.0,89.0,51.7,9.0,25.0,36.0,19.0,24.0,79.2,9.0,38.0,47.0,27.0,8.0,1.0,14.0,18.0,0.5674157303370787,0.2696629213483146
11475,105.0,35.0,91.0,38.5,14.0,37.0,37.8,21.0,26.0,80.8,11.0,25.0,36.0,24.0,12.0,4.0,15.0,21.0,0.4615384615384616,0.2857142857142857
11476,98.0,28.0,81.0,34.6,12.0,33.0,36.4,30.0,35.0,85.7,9.0,37.0,46.0,21.0,7.0,2.0,15.0,25.0,0.41975308641975306,0.4320987654320987
11477,91.0,30.0,74.0,40.5,8.0,30.0,26.7,23.0,33.0,69.7,5.0,42.0,47.0,18.0,6.0,5.0,14.0,29.0,0.4594594594594595,0.4459459459459459
11478,84.0,32.0,80.0,40.0,6.0,27.0,22.2,14.0,19.0,73.7,6.0,35.0,41.0,18.0,6.0,7.0,11.0,19.0,0.4375,0.2375
11479,92.0,34.0,77.0,44.2,10.0,27.0,37.0,14.0,18.0,77.8,7.0,39.0,46.0,19.0,7.0,6.0,13.0,18.0,0.5064935064935064,0.23376623376623376
11480,130.0,50.0,98.0,51.0,17.0,41.0,41.5,13.0,18.0,72.2,16.0,32.0,48.0,30.0,11.0,5.0,13.0,15.0,0.5969387755102041,0.1836734693877551
11481,129.0,48.0,86.0,55.8,11.0,27.0,40.7,22.0,27.0,81.5,14.0,44.0,58.0,34.0,10.0,4.0,20.0,22.0,0.622093023255814,0.313953488372093
11482,98.0,37.0,76.0,48.7,9.0,18.0,50.0,15.0,37.0,48.05000000000001,6.0,36.0,42.0,25.0,11.0,6.0,10.0,20.0,0.5460526315789473,0.4868421052631579
11483,110.0,41.0,83.0,49.4,12.0,28.0,42.9,16.0,19.0,84.2,7.0,33.0,40.0,25.0,10.0,3.0,18.0,15.0,0.5662650602409639,0.2289156626506024
11484,118.0,43.0,77.0,55.8,6.0,20.0,30.0,26.0,30.0,86.7,4.0,37.0,41.0,28.0,10.0,3.0,12.0,16.0,0.5974025974025974,0.3896103896103896
11485,109.0,40.0,87.0,46.0,7.0,23.0,30.4,22.0,24.0,91.7,8.0,45.0,53.0,26.0,10.0,8.0,19.0,19.0,0.5,0.27586206896551724
11486,89.0,32.0,89.0,36.0,7.0,20.0,35.0,18.0,21.0,85.7,13.0,34.0,47.0,14.0,4.0,3.0,8.0,15.0,0.398876404494382,0.2359550561797753
11487,96.0,37.0,83.0,44.6,7.0,18.0,38.9,15.0,19.0,78.9,6.0,29.0,35.0,18.0,6.0,1.0,16.0,18.0,0.4879518072289157,0.2289156626506024
11488,108.0,39.0,96.0,40.6,13.0,45.0,28.3,17.0,25.0,68.0,13.0,32.0,45.0,24.0,12.0,6.0,13.0,19.0,0.4739583333333333,0.2604166666666667
11489,86.0,34.0,90.0,37.8,3.0,17.0,17.6,15.0,19.0,78.9,18.0,35.0,53.0,21.0,10.0,5.0,11.0,18.0,0.3944444444444444,0.2111111111111111
11490,93.0,37.0,78.0,47.4,7.0,20.0,35.0,12.0,19.0,63.2,7.0,31.0,38.0,19.0,4.0,6.0,6.0,19.0,0.5192307692307693,0.2435897435897436
11491,100.0,36.0,79.0,45.6,12.0,31.0,38.7,16.0,21.0,76.2,11.0,38.0,49.0,19.0,7.0,8.0,9.0,14.0,0.5316455696202531,0.26582278481012656
11492,113.0,42.0,80.0,52.5,9.0,21.0,42.9,20.0,28.0,71.4,4.0,44.0,48.0,27.0,8.0,5.0,12.0,23.0,0.58125,0.35
11493,118.0,46.0,88.0,52.3,17.0,33.0,51.5,9.0,11.0,81.8,5.0,39.0,44.0,31.0,10.0,10.0,17.0,22.0,0.6193181818181818,0.125
11494,107.0,40.0,90.0,44.4,11.0,28.0,39.3,16.0,24.0,66.7,10.0,30.0,40.0,26.0,10.0,6.0,15.0,21.0,0.5055555555555555,0.26666666666666666
11495,105.0,40.0,89.0,44.9,8.0,24.0,33.3,17.0,21.0,81.0,13.0,32.0,45.0,19.0,8.0,6.0,12.0,22.0,0.4943820224719101,0.2359550561797753
11496,102.0,36.0,83.0,43.4,18.5,40.0,47.5,11.0,18.0,61.1,12.0,30.0,42.0,24.0,5.0,5.0,15.0,18.0,0.5481927710843374,0.21686746987951808
11497,100.0,39.0,87.0,44.8,10.0,36.0,27.8,12.0,13.0,92.3,7.0,41.0,48.0,20.0,3.0,7.0,11.0,14.0,0.5057471264367817,0.14942528735632185
11498,99.0,37.0,96.0,38.5,7.0,21.0,33.3,18.0,20.0,90.0,17.0,37.0,54.0,19.0,8.0,4.0,6.0,16.0,0.421875,0.20833333333333331
11499,106.0,41.0,84.0,48.8,5.0,13.0,38.5,19.0,25.0,76.0,13.0,24.0,37.0,24.0,8.0,7.0,11.0,18.0,0.5178571428571429,0.2976190476190476
11500,100.0,39.0,95.0,41.1,7.0,21.0,33.3,15.0,20.0,75.0,13.0,29.0,42.0,19.0,8.0,2.0,11.0,26.0,0.4473684210526316,0.21052631578947367
11501,112.0,39.0,81.0,48.1,13.0,32.0,40.6,21.0,28.0,75.0,13.0,31.0,44.0,24.0,6.0,5.0,21.0,25.0,0.5617283950617284,0.34567901234567894
11502,121.0,43.0,83.0,51.8,10.0,25.0,40.0,25.0,31.0,80.6,11.0,42.0,53.0,27.0,6.0,8.0,17.0,25.0,0.5783132530120482,0.3734939759036144
11503,105.0,40.0,80.0,50.0,9.0,24.0,37.5,16.0,18.0,88.9,11.0,26.0,37.0,19.0,2.0,4.0,17.0,20.0,0.55625,0.225
11504,114.0,45.0,94.0,47.9,13.0,32.0,40.6,11.0,20.0,55.0,16.0,24.0,40.0,22.0,12.0,4.0,11.0,23.0,0.5478723404255319,0.2127659574468085
11505,99.0,39.0,92.0,42.4,10.0,25.0,40.0,11.0,20.0,55.0,16.0,29.0,45.0,24.0,9.0,5.0,14.0,17.0,0.4782608695652174,0.21739130434782608
11506,124.0,44.0,78.0,56.4,6.0,14.0,42.9,30.0,38.0,78.9,4.0,30.0,34.0,35.0,6.0,9.0,14.0,23.0,0.6025641025641025,0.4871794871794872
11507,113.0,41.0,83.0,49.4,14.0,37.0,37.8,17.0,20.0,85.0,10.0,32.0,42.0,26.0,11.0,10.5,12.0,17.0,0.5783132530120482,0.24096385542168675
11508,103.0,30.0,64.0,50.0,12.0,31.0,38.7,31.0,39.0,79.5,6.0,32.0,38.0,18.0,7.0,6.0,17.0,17.0,0.6,0.5312500000000001
11509,102.0,40.0,86.0,46.5,6.0,22.0,27.3,16.0,19.0,84.2,8.0,39.0,47.0,21.0,9.0,7.0,11.0,23.0,0.5,0.22093023255813954
11510,112.0,36.0,77.0,46.8,14.0,32.0,43.8,26.0,29.0,89.7,7.0,37.0,44.0,17.0,5.0,2.0,12.0,18.0,0.5584415584415584,0.37662337662337664
11511,98.0,37.0,83.0,44.6,8.0,27.0,29.6,16.0,20.0,80.0,9.0,24.0,33.0,22.0,7.0,7.0,9.0,28.0,0.4939759036144578,0.24096385542168675
11512,102.0,37.0,83.0,44.6,13.0,29.0,44.8,15.0,19.0,78.9,8.0,36.0,44.0,16.0,13.0,3.0,11.0,20.0,0.5240963855421686,0.2289156626506024
11513,102.0,34.0,81.0,42.0,11.0,24.0,45.8,23.0,27.0,85.2,10.0,24.0,34.0,18.0,9.0,5.0,13.0,23.0,0.4876543209876543,0.3333333333333333
11514,93.0,35.0,87.0,40.2,7.0,22.0,31.8,16.0,22.0,72.7,15.0,27.0,42.0,17.0,9.0,1.0,15.0,32.0,0.4425287356321839,0.25287356321839083
11515,109.0,45.0,100.0,45.0,8.0,22.0,36.4,11.0,21.0,52.4,20.5,30.0,53.0,18.0,6.0,5.0,12.0,23.0,0.49,0.21
11516,109.0,41.0,84.0,48.8,7.0,17.0,41.2,20.0,29.0,69.0,7.0,31.0,38.0,30.0,10.0,5.0,19.0,27.0,0.5297619047619048,0.34523809523809523
11517,110.0,42.0,79.0,53.2,10.0,22.0,45.5,16.0,21.0,76.2,9.0,34.0,43.0,29.0,5.0,4.0,16.0,20.0,0.5949367088607594,0.26582278481012656
11518,109.0,43.0,91.0,47.3,4.0,16.0,25.0,19.0,30.0,63.3,12.0,47.0,59.0,19.0,6.0,8.0,9.0,23.0,0.4945054945054945,0.3296703296703297
11519,112.0,43.0,82.0,52.4,5.0,11.0,45.5,21.0,28.0,75.0,6.0,31.0,37.0,23.0,4.0,9.0,10.0,19.0,0.5548780487804879,0.3414634146341464
11520,102.0,32.0,91.0,35.2,14.0,37.0,37.8,24.0,36.0,66.7,15.0,31.0,46.0,25.0,7.0,5.0,9.0,20.0,0.42857142857142855,0.3956043956043956
11521,98.0,36.0,85.0,42.4,3.0,14.0,21.4,23.0,28.0,82.1,8.0,37.0,45.0,20.0,6.0,8.0,10.0,12.0,0.4411764705882353,0.32941176470588235
11522,111.0,37.0,68.0,54.4,10.0,22.0,45.5,27.0,38.0,71.1,5.0,31.0,36.0,21.0,4.0,5.0,16.0,19.0,0.6176470588235294,0.5312500000000001
11523,99.0,36.0,82.0,43.9,11.0,31.0,35.5,16.0,23.0,69.6,9.0,38.0,47.0,14.0,7.0,6.0,18.0,15.0,0.5060975609756098,0.2804878048780488
11524,99.0,38.0,86.0,44.2,6.0,19.0,31.6,17.0,23.0,73.9,11.0,25.0,36.0,19.0,5.0,1.0,12.0,23.0,0.4767441860465117,0.26744186046511625
11525,95.0,33.0,76.0,43.4,12.0,32.0,37.5,17.0,21.0,81.0,5.0,36.0,41.0,23.0,4.0,10.5,13.0,19.0,0.5131578947368421,0.27631578947368424
11526,98.0,35.0,78.0,44.9,3.0,14.0,21.4,25.0,28.0,89.3,12.0,29.0,41.0,18.0,6.0,7.0,12.0,12.0,0.467948717948718,0.35897435897435903
11527,112.0,45.0,83.0,54.2,12.0,25.0,48.0,10.0,11.0,90.9,7.0,36.0,43.0,33.0,8.0,2.0,15.0,22.0,0.6144578313253012,0.13253012048192772
11528,115.0,42.0,74.0,56.8,14.0,33.0,42.4,17.0,28.0,60.7,5.0,21.0,26.0,26.0,13.0,10.5,18.0,24.0,0.6621621621621622,0.3783783783783784
11529,106.0,44.0,92.0,47.8,4.0,14.0,28.6,14.0,17.0,82.4,15.0,32.0,47.0,16.0,8.0,2.0,10.0,20.0,0.5,0.18478260869565216
11530,105.0,36.0,80.0,45.0,11.0,21.0,52.4,22.0,31.0,71.0,13.0,30.0,43.0,25.0,11.0,4.0,15.0,17.0,0.51875,0.3875
11531,124.0,44.0,94.0,46.8,12.0,31.0,38.7,24.0,29.0,82.8,20.0,27.0,47.0,31.0,11.0,2.0,19.0,24.0,0.5319148936170213,0.30851063829787234
11532,97.0,36.0,85.0,42.4,6.0,17.0,35.3,19.0,21.0,90.5,17.0,30.0,47.0,19.0,11.0,5.0,19.0,23.0,0.4588235294117647,0.24705882352941175
11533,101.0,39.0,80.0,48.8,7.0,16.0,43.8,16.0,23.0,69.6,5.0,27.0,32.0,28.0,10.0,2.0,12.0,11.0,0.53125,0.2875
11534,87.0,32.0,84.0,38.1,8.0,21.0,38.1,15.0,20.0,75.0,8.0,38.0,46.0,16.0,10.0,4.0,11.0,16.0,0.42857142857142855,0.2380952380952381
11535,103.0,39.0,92.0,42.4,7.0,17.0,41.2,18.0,24.0,75.0,11.0,27.0,38.0,26.0,7.0,4.0,10.0,21.0,0.4619565217391304,0.2608695652173913
11536,104.0,36.0,87.0,41.4,10.0,34.0,29.4,22.0,27.0,81.5,8.0,33.0,41.0,24.0,10.0,7.0,9.0,20.0,0.4712643678160919,0.3103448275862069
11537,111.0,42.0,90.0,46.7,12.0,26.0,46.2,15.0,17.0,88.2,11.0,27.0,38.0,19.0,9.0,3.0,8.0,14.0,0.5333333333333333,0.18888888888888888
11538,109.0,35.0,74.0,47.3,8.0,29.0,27.6,31.0,34.0,91.2,7.0,26.0,33.0,15.0,7.0,3.0,10.0,19.0,0.527027027027027,0.4594594594594595
11539,88.0,33.0,80.0,41.3,10.0,33.0,30.3,12.0,14.0,85.7,13.0,27.0,40.0,19.0,9.0,4.0,12.0,20.0,0.475,0.175
11540,108.0,39.0,86.0,45.3,11.0,27.0,40.7,19.0,31.0,61.3,12.0,32.0,44.0,24.0,9.0,6.0,12.0,16.0,0.5174418604651163,0.36046511627906974
11541,86.0,34.0,78.0,43.6,6.0,20.0,30.0,12.0,18.0,66.7,12.0,29.0,41.0,19.0,6.0,4.0,15.0,17.0,0.4743589743589744,0.2307692307692308
11542,123.0,45.0,80.0,56.3,16.0,31.0,51.6,17.0,22.0,77.3,9.0,29.0,38.0,25.0,9.0,1.0,14.0,24.0,0.6625,0.275
11543,91.0,37.0,83.0,44.6,7.0,25.0,28.0,10.0,14.0,71.4,10.0,39.0,49.0,23.0,10.0,6.0,10.0,17.0,0.4879518072289157,0.1686746987951807
11544,81.0,32.0,90.0,35.6,4.0,19.0,21.1,13.0,17.0,76.5,16.0,33.0,49.0,12.0,6.0,1.0,12.0,16.0,0.37777777777777777,0.18888888888888888
11545,97.0,34.0,78.0,43.6,9.0,24.0,37.5,20.0,23.0,87.0,8.0,41.0,49.0,21.0,5.0,2.0,22.0,28.0,0.4935897435897436,0.2948717948717949
11546,97.0,37.0,78.0,47.4,10.0,26.0,38.5,13.0,15.0,86.7,10.0,33.0,43.0,24.0,5.0,6.0,18.0,16.0,0.5384615384615384,0.19230769230769232
11547,115.0,43.0,91.0,47.3,9.0,22.0,40.9,20.0,31.0,64.5,19.0,31.0,50.0,18.0,9.0,2.0,17.0,20.0,0.521978021978022,0.3406593406593407
11548,104.0,43.0,90.0,47.8,4.0,15.0,26.7,14.0,19.0,73.7,12.0,36.0,48.0,25.0,7.0,8.0,14.0,23.0,0.5,0.2111111111111111
11549,120.0,43.0,84.0,51.2,15.0,33.0,45.5,19.0,24.0,79.2,9.0,30.0,39.0,32.0,11.0,6.0,15.0,23.0,0.6011904761904762,0.2857142857142857
11550,121.0,48.0,95.0,50.5,8.0,28.0,28.6,17.0,20.0,85.0,16.0,37.0,53.0,36.0,7.0,10.0,11.0,19.0,0.5473684210526316,0.21052631578947367
11551,103.0,39.0,95.0,41.1,11.0,34.0,32.4,14.0,19.0,73.7,13.0,37.0,50.0,26.0,16.0,3.0,16.0,21.0,0.468421052631579,0.2
11552,90.0,32.0,88.0,36.4,11.0,35.0,31.4,15.0,21.0,71.4,11.0,32.0,43.0,20.0,5.0,6.0,6.0,22.0,0.4261363636363637,0.23863636363636365
11553,92.0,34.0,77.0,44.2,11.0,29.0,37.9,13.0,19.0,68.4,13.0,29.0,42.0,22.0,6.0,10.5,20.0,20.0,0.512987012987013,0.24675324675324675
11554,109.0,41.0,75.0,54.7,18.0,36.0,50.0,9.0,10.0,90.0,2.0,39.0,41.0,30.0,4.0,8.0,16.0,14.0,0.6666666666666666,0.13333333333333333
11555,102.0,37.0,88.0,42.0,10.0,30.0,33.3,18.0,27.0,66.7,10.0,28.0,38.0,28.0,9.0,4.0,13.0,19.0,0.4772727272727273,0.3068181818181818
11556,89.0,32.0,80.0,40.0,5.0,22.0,22.7,20.0,25.0,80.0,12.0,31.0,43.0,14.0,7.0,1.0,13.0,14.0,0.43125,0.3125
11557,117.0,49.0,98.0,50.0,12.0,35.0,34.3,7.0,8.0,87.5,9.0,37.0,46.0,35.0,9.0,5.0,23.0,29.0,0.5612244897959183,0.08163265306122447
11558,103.0,40.0,78.0,51.3,7.0,20.0,35.0,16.0,26.0,61.5,6.0,40.0,46.0,26.0,11.0,4.0,13.0,17.0,0.5576923076923077,0.3333333333333333
11559,81.0,26.0,83.0,31.3,6.0,20.0,30.0,23.0,25.0,92.0,14.0,29.0,43.0,11.0,10.0,3.0,15.0,23.0,0.3493975903614458,0.3012048192771085
11560,108.0,39.0,87.0,44.8,7.0,19.0,36.8,23.0,26.0,88.5,12.0,30.0,42.0,18.0,13.0,1.0,11.0,15.0,0.4885057471264368,0.2988505747126437
11561,107.0,44.0,84.0,52.4,9.0,14.0,61.35000000000001,10.0,14.0,71.4,7.0,34.0,41.0,22.0,6.0,4.0,9.0,17.0,0.5773809523809523,0.16666666666666666
11562,80.0,35.0,88.0,39.8,4.0,16.0,25.0,6.0,12.0,50.0,12.0,29.0,41.0,20.0,7.0,1.0,10.0,14.0,0.4204545454545455,0.13636363636363635
11563,124.0,44.0,86.0,51.2,8.0,17.0,47.1,28.0,36.0,77.8,6.0,34.0,40.0,30.0,14.0,6.0,17.0,15.0,0.5581395348837209,0.4186046511627907
11564,93.0,37.0,82.0,45.1,7.0,18.0,38.9,12.0,16.0,75.0,14.0,35.0,49.0,20.0,5.0,1.0,17.0,16.0,0.4939024390243902,0.1951219512195122
11565,124.0,46.0,87.0,52.9,15.0,33.0,45.5,17.0,24.0,70.8,13.0,42.0,55.0,32.0,10.0,4.0,17.0,21.0,0.6149425287356322,0.27586206896551724
11566,107.0,40.0,88.0,45.5,13.0,34.0,38.2,14.0,17.0,82.4,11.0,30.0,41.0,31.0,10.0,6.0,8.0,15.0,0.5284090909090909,0.19318181818181815
11567,90.0,30.0,81.0,37.0,12.0,31.0,38.7,18.0,30.0,60.0,11.0,40.0,51.0,19.0,13.0,4.0,23.5,19.0,0.4444444444444444,0.3703703703703704
11568,115.0,40.0,93.0,43.0,12.0,31.0,38.7,23.0,27.0,85.2,19.0,30.0,49.0,20.0,12.0,7.0,14.0,19.0,0.4946236559139785,0.2903225806451613
11569,107.0,41.0,78.0,52.6,11.0,22.0,50.0,14.0,21.0,66.7,3.0,31.0,34.0,20.0,6.0,7.0,19.0,19.0,0.5961538461538461,0.2692307692307692
11570,88.0,32.0,72.0,44.4,7.0,17.0,41.2,17.0,19.0,89.5,4.0,28.0,32.0,16.0,10.0,4.0,8.0,16.0,0.4930555555555556,0.2638888888888889
11571,96.0,34.0,78.0,43.6,6.0,23.0,26.1,22.0,31.0,71.0,7.0,40.0,47.0,19.0,6.0,8.0,11.0,16.0,0.4743589743589744,0.3974358974358974
11572,86.0,32.0,68.0,47.1,5.0,17.0,29.4,17.0,21.0,81.0,5.0,35.0,40.0,13.0,5.0,4.0,16.0,18.0,0.5073529411764706,0.3088235294117647
11573,87.0,33.0,85.0,38.8,8.0,23.0,34.8,13.0,21.0,61.9,20.5,29.0,50.0,20.0,5.0,3.0,20.0,23.0,0.4352941176470588,0.24705882352941175
11574,107.0,41.0,91.0,45.1,8.0,30.0,26.7,17.0,22.0,77.3,9.0,41.0,50.0,30.0,8.0,1.0,12.0,25.0,0.4945054945054945,0.24175824175824176
11575,103.0,34.0,76.0,44.7,9.0,26.0,34.6,26.0,27.0,96.3,11.0,24.0,35.0,23.0,15.0,4.0,15.0,13.0,0.506578947368421,0.35526315789473684
11576,102.0,39.0,74.0,52.7,7.0,26.0,26.9,17.0,22.0,77.3,6.0,28.0,34.0,30.0,10.0,4.0,11.0,16.0,0.5743243243243243,0.2972972972972973
11577,112.0,45.0,83.0,54.2,16.0,29.0,55.2,6.0,13.0,48.05000000000001,15.0,31.0,46.0,34.0,7.0,1.0,17.0,19.0,0.6385542168674698,0.1566265060240964
11578,88.0,32.0,83.0,38.6,14.0,40.0,35.0,10.0,17.0,58.8,15.0,29.0,44.0,19.0,6.0,4.0,10.0,17.0,0.4698795180722892,0.20481927710843373
11579,136.0,50.0,88.0,56.8,18.0,30.0,60.0,18.0,22.0,81.8,11.0,32.0,43.0,30.0,5.0,8.0,12.0,23.0,0.6704545454545454,0.25
11580,118.0,41.0,102.0,40.2,13.0,42.0,31.0,23.0,26.0,88.5,20.5,23.0,45.0,24.0,11.0,5.0,9.0,24.0,0.4656862745098039,0.2549019607843137
11581,92.0,34.0,81.0,42.0,7.0,22.0,31.8,17.0,20.0,85.0,7.0,46.0,53.0,17.0,5.0,3.0,16.0,18.0,0.462962962962963,0.2469135802469136
11582,114.0,43.0,85.0,50.6,8.0,19.0,42.1,20.0,33.0,60.6,10.0,34.0,44.0,27.0,9.0,4.0,11.0,17.0,0.5529411764705883,0.3882352941176471
11583,100.0,37.0,90.0,41.1,6.0,21.0,28.6,20.0,29.0,69.0,11.0,36.0,47.0,22.0,6.0,4.0,11.0,17.0,0.4444444444444444,0.32222222222222224
11584,107.0,41.0,89.0,46.1,8.0,21.0,38.1,17.0,26.0,65.4,12.0,34.0,46.0,22.0,4.0,4.0,14.0,21.0,0.5056179775280899,0.2921348314606741
11585,98.0,40.0,85.0,47.1,2.0,7.0,28.6,16.0,20.0,80.0,15.0,29.0,44.0,28.0,6.0,7.0,14.0,17.0,0.4823529411764706,0.2352941176470588
11586,78.0,29.0,71.0,40.8,4.0,21.0,19.0,16.0,18.0,88.9,6.0,35.0,41.0,20.0,8.0,4.0,16.0,18.0,0.4366197183098591,0.2535211267605634
11587,106.0,42.0,76.0,55.3,8.0,22.0,36.4,14.0,23.0,60.9,5.0,27.0,32.0,31.0,11.0,7.0,12.0,21.0,0.6052631578947368,0.3026315789473684
11588,87.0,33.0,96.0,34.4,7.0,25.0,28.0,14.0,20.0,70.0,18.0,33.0,51.0,20.0,7.0,9.0,10.0,18.0,0.3802083333333333,0.20833333333333331
11589,110.0,38.0,82.0,46.3,7.0,27.0,25.9,27.0,32.0,84.4,15.0,35.0,50.0,21.0,5.0,5.0,19.0,21.0,0.5060975609756098,0.3902439024390244
11590,119.0,43.0,90.0,47.8,10.0,26.0,38.5,23.0,29.0,79.3,13.0,30.0,43.0,27.0,10.0,3.0,10.0,21.0,0.5333333333333333,0.32222222222222224
11591,86.0,33.0,78.0,42.3,8.0,27.0,29.6,12.0,19.0,63.2,12.0,33.0,45.0,16.0,5.0,1.0,21.0,19.0,0.4743589743589744,0.2435897435897436
11592,111.0,38.0,85.0,44.7,9.0,24.0,37.5,26.0,33.0,78.8,11.0,26.0,37.0,23.0,8.0,4.0,13.0,16.0,0.5,0.3882352941176471
11593,101.0,39.0,81.0,48.1,10.0,27.0,37.0,13.0,17.0,76.5,4.0,29.0,33.0,27.0,9.0,10.0,10.0,20.0,0.5432098765432098,0.20987654320987653
11594,109.0,43.0,94.0,45.7,11.0,30.0,36.7,12.0,21.0,57.1,17.0,34.0,51.0,31.0,8.0,1.0,14.0,29.0,0.5159574468085106,0.22340425531914893
11595,90.0,34.0,88.0,38.6,9.0,25.0,36.0,13.0,15.0,86.7,11.0,36.0,47.0,21.0,6.0,10.0,11.0,25.0,0.4375,0.17045454545454544
11596,106.0,40.0,92.0,43.5,9.0,29.0,31.0,17.0,24.0,70.8,15.0,35.0,50.0,27.0,3.0,10.0,10.0,22.0,0.48369565217391297,0.2608695652173913
11597,94.0,32.0,76.0,42.1,10.0,20.0,50.0,20.0,34.0,58.8,7.0,38.0,45.0,17.0,8.0,2.0,10.0,16.0,0.4868421052631579,0.4473684210526316
11598,115.0,44.0,84.0,52.4,8.0,23.0,34.8,19.0,23.0,82.6,6.0,42.0,48.0,27.0,9.0,4.0,13.0,24.0,0.5714285714285714,0.27380952380952384
11599,93.0,34.0,88.0,38.6,6.0,19.0,31.6,19.0,27.0,70.4,12.0,30.0,42.0,16.0,9.0,4.0,13.0,17.0,0.4204545454545455,0.3068181818181818
11600,102.0,34.0,83.0,41.0,16.0,37.0,43.2,18.0,26.0,69.2,8.0,30.0,38.0,23.0,3.0,1.0,16.0,22.0,0.5060240963855421,0.3132530120481928
11601,110.0,41.0,79.0,51.9,10.0,15.0,61.35000000000001,18.0,23.0,78.3,8.0,37.0,45.0,21.0,9.0,4.0,15.0,19.0,0.5822784810126582,0.2911392405063291
11602,115.0,41.0,88.0,46.6,8.0,21.0,38.1,25.0,31.0,80.6,11.0,37.0,48.0,27.0,4.0,5.0,7.0,20.0,0.5113636363636364,0.3522727272727273
11603,102.0,35.0,77.0,45.5,5.0,20.0,25.0,27.0,30.0,90.0,15.0,32.0,47.0,28.0,11.0,5.0,14.0,14.0,0.48701298701298706,0.3896103896103896
11604,95.0,40.0,80.0,50.0,6.0,18.0,33.3,9.0,10.0,90.0,6.0,26.0,32.0,18.0,8.0,3.0,13.0,21.0,0.5375,0.125
11605,108.0,38.0,95.0,40.0,9.0,30.0,30.0,23.0,26.0,88.5,5.0,43.0,48.0,25.0,5.0,8.0,15.0,27.0,0.4473684210526316,0.2736842105263158
11606,91.0,36.0,101.0,35.6,4.0,24.0,16.7,15.0,20.0,75.0,20.0,32.0,52.0,20.0,11.0,2.0,11.0,11.0,0.3762376237623761,0.19801980198019806
11607,109.0,41.0,87.0,47.1,8.0,23.0,34.8,19.0,30.0,63.3,11.0,33.0,44.0,28.0,10.0,1.0,14.0,14.0,0.5172413793103449,0.3448275862068966
11608,100.0,36.0,84.0,42.9,7.0,27.0,25.9,21.0,27.0,77.8,8.0,47.0,55.0,23.0,9.0,6.0,11.0,14.0,0.4702380952380952,0.32142857142857145
11609,110.0,39.0,98.0,39.8,12.0,38.0,31.6,20.0,31.0,64.5,11.0,46.0,57.0,27.0,9.0,6.0,12.0,23.0,0.4591836734693878,0.3163265306122449
11610,98.0,39.0,85.0,45.9,8.0,24.0,33.3,12.0,14.0,85.7,8.0,40.0,48.0,18.0,4.0,5.0,10.0,18.0,0.5058823529411764,0.16470588235294115
11611,89.0,31.0,81.0,38.3,13.0,33.0,39.4,14.0,24.0,58.3,12.0,35.0,47.0,23.0,4.0,4.0,11.0,17.0,0.462962962962963,0.2962962962962963
11612,106.0,38.0,83.0,45.8,18.5,43.0,46.5,10.0,13.0,76.9,8.0,33.0,41.0,25.0,12.0,7.0,22.0,24.0,0.5783132530120482,0.1566265060240964
11613,95.0,37.0,91.0,40.7,7.0,19.0,36.8,14.0,17.0,82.4,18.0,24.0,42.0,16.0,13.0,7.0,14.0,25.0,0.445054945054945,0.1868131868131868
11614,112.0,42.0,82.0,51.2,12.0,22.0,54.5,16.0,17.0,94.1,7.0,31.0,38.0,23.0,5.0,6.0,18.0,22.0,0.5853658536585366,0.2073170731707317
11615,113.0,47.0,86.0,54.7,4.0,17.0,23.5,15.0,25.0,60.0,9.0,31.0,40.0,31.0,14.0,6.0,16.0,15.0,0.5697674418604651,0.2906976744186047
11616,85.0,35.0,79.0,44.3,9.0,23.0,39.1,6.0,10.0,60.0,10.0,24.0,34.0,25.0,11.0,1.0,15.0,20.0,0.5,0.12658227848101267
11617,105.0,42.0,84.0,50.0,14.0,23.0,60.9,7.0,7.0,100.0,7.0,39.0,46.0,24.0,4.0,8.0,17.0,12.0,0.5833333333333334,0.08333333333333333
11618,110.0,46.0,86.0,53.5,8.0,24.0,33.3,10.0,12.0,83.3,4.0,33.0,37.0,34.0,13.0,8.0,20.0,22.0,0.5813953488372093,0.13953488372093026
